Year,Month,Day,Hour,Minute,Total PV Output (kW),,Month,Modeled Monthly Generation (MWh),Actual Monthly Generation (MWh),% Error,MSE
2012,7,6,4,0,0,,,,,,
2012,7,6,4,30,0,,,,,,
2012,7,6,5,0,22.05413535,,,,,,
2012,7,6,5,30,443.4290858,,,,,,
2012,7,6,6,0,967.06528,,,,,,
2012,7,6,6,30,1282.993723,,,,,,
2012,7,6,7,0,111.1415154,,,,,,
2012,7,6,7,30,240.3407903,,,,,,
2012,7,6,8,0,459.5117383,,,,,,
2012,7,6,8,30,968.2449914,,,,,,
2012,7,6,9,0,1048.316787,,,,,,
2012,7,6,9,30,1181.082443,,,,,,
2012,7,6,10,0,1429.537846,,,,,,
2012,7,6,10,30,1769.230769,,,,,,
2012,7,6,11,0,1769.230769,,,,,,
2012,7,6,11,30,1769.230769,,,,,,
2012,7,6,12,0,1769.230769,,,,,,
2012,7,6,12,30,1769.230769,,,,,,
2012,7,6,13,0,1769.230769,,,,,,
2012,7,6,13,30,1769.230769,,,,,,
2012,7,6,14,0,1769.230769,,,,,,
2012,7,6,14,30,1769.230769,,,,,,
2012,7,6,15,0,1769.230769,,,,,,
2012,7,6,15,30,1769.230769,,,,,,
2012,7,6,16,0,1734.463354,,,,,,
2012,7,6,16,30,1629.216331,,,,,,
2012,7,6,17,0,1471.542582,,,,,,
2012,7,6,17,30,1256.640258,,,,,,
2012,7,6,18,0,795.8512198,,,,,,
2012,7,6,18,30,273.5901795,,,,,,
2012,7,6,19,0,0,,,,,,
2012,7,6,19,30,0,,,,,,
2012,7,6,20,0,0,,,,,,
2012,7,6,20,30,0,,,,,,
2012,7,6,21,0,0,,,,,,
2012,7,6,21,30,0,,,,,,
2012,7,6,22,0,0,,,,,,
2012,7,6,22,30,0,,,,,,
2012,7,6,23,0,0,,,,,,
2012,7,6,23,30,0,,,,,,
2012,7,7,0,0,0,,,,,,
2012,7,7,0,30,0,,,,,,
2012,7,7,1,0,0,,,,,,
2012,7,7,1,30,0,,,,,,
2012,7,7,2,0,0,,,,,,
2012,7,7,2,30,0,,,,,,
2012,7,7,3,0,0,,,,,,
2012,7,7,3,30,0,,,,,,
2012,7,7,4,0,0,,,,,,
2012,7,7,4,30,0,,,,,,
2012,7,7,5,0,27.00276371,,,,,,
2012,7,7,5,30,477.3195054,,,,,,
2012,7,7,6,0,1016.496706,,,,,,
2012,7,7,6,30,1311.779372,,,,,,
2012,7,7,7,0,112.9414797,,,,,,
2012,7,7,7,30,202.7553458,,,,,,
2012,7,7,8,0,295.3904075,,,,,,
2012,7,7,8,30,734.3815975,,,,,,
2012,7,7,9,0,1198.35503,,,,,,
2012,7,7,9,30,1357.147384,,,,,,
2012,7,7,10,0,1769.230769,,,,,,
2012,7,7,10,30,1769.230769,,,,,,
2012,7,7,11,0,1769.230769,,,,,,
2012,7,7,11,30,1769.230769,,,,,,
2012,7,7,12,0,1769.230769,,,,,,
2012,7,7,12,30,1769.230769,,,,,,
2012,7,7,13,0,1769.230769,,,,,,
2012,7,7,13,30,1769.230769,,,,,,
2012,7,7,14,0,1769.230769,,,,,,
2012,7,7,14,30,1769.230769,,,,,,
2012,7,7,15,0,1769.230769,,,,,,
2012,7,7,15,30,1769.230769,,,,,,
2012,7,7,16,0,1725.498894,,,,,,
2012,7,7,16,30,1626.127012,,,,,,
2012,7,7,17,0,1488.648083,,,,,,
2012,7,7,17,30,1270.418859,,,,,,
2012,7,7,18,0,804.5687584,,,,,,
2012,7,7,18,30,284.0404067,,,,,,
2012,7,7,19,0,0,,,,,,
2012,7,7,19,30,0,,,,,,
2012,7,7,20,0,0,,,,,,
2012,7,7,20,30,0,,,,,,
2012,7,7,21,0,0,,,,,,
2012,7,7,21,30,0,,,,,,
2012,7,7,22,0,0,,,,,,
2012,7,7,22,30,0,,,,,,
2012,7,7,23,0,0,,,,,,
2012,7,7,23,30,0,,,,,,
2012,7,8,0,0,0,,,,,,
2012,7,8,0,30,0,,,,,,
2012,7,8,1,0,0,,,,,,
2012,7,8,1,30,0,,,,,,
2012,7,8,2,0,0,,,,,,
2012,7,8,2,30,0,,,,,,
2012,7,8,3,0,0,,,,,,
2012,7,8,3,30,0,,,,,,
2012,7,8,4,0,0,,,,,,
2012,7,8,4,30,0,,,,,,
2012,7,8,5,0,25.92310849,,,,,,
2012,7,8,5,30,472.3746108,,,,,,
2012,7,8,6,0,998.8561533,,,,,,
2012,7,8,6,30,755.9088026,,,,,,
2012,7,8,7,0,241.7619591,,,,,,
2012,7,8,7,30,883.9919082,,,,,,
2012,7,8,8,0,963.2114936,,,,,,
2012,7,8,8,30,1002.447818,,,,,,
2012,7,8,9,0,1077.729768,,,,,,
2012,7,8,9,30,1231.509295,,,,,,
2012,7,8,10,0,1769.230769,,,,,,
2012,7,8,10,30,1769.230769,,,,,,
2012,7,8,11,0,1769.230769,,,,,,
2012,7,8,11,30,1769.230769,,,,,,
2012,7,8,12,0,1769.230769,,,,,,
2012,7,8,12,30,1769.230769,,,,,,
2012,7,8,13,0,1769.230769,,,,,,
2012,7,8,13,30,1769.230769,,,,,,
2012,7,8,14,0,1769.230769,,,,,,
2012,7,8,14,30,1769.230769,,,,,,
2012,7,8,15,0,1751.752921,,,,,,
2012,7,8,15,30,1719.418223,,,,,,
2012,7,8,16,0,1641.342155,,,,,,
2012,7,8,16,30,1528.55064,,,,,,
2012,7,8,17,0,1361.602783,,,,,,
2012,7,8,17,30,1130.834707,,,,,,
2012,7,8,18,0,680.7477909,,,,,,
2012,7,8,18,30,220.8478699,,,,,,
2012,7,8,19,0,0,,,,,,
2012,7,8,19,30,0,,,,,,
2012,7,8,20,0,0,,,,,,
2012,7,8,20,30,0,,,,,,
2012,7,8,21,0,0,,,,,,
2012,7,8,21,30,0,,,,,,
2012,7,8,22,0,0,,,,,,
2012,7,8,22,30,0,,,,,,
2012,7,8,23,0,0,,,,,,
2012,7,8,23,30,0,,,,,,
2012,7,9,0,0,0,,,,,,
2012,7,9,0,30,0,,,,,,
2012,7,9,1,0,0,,,,,,
2012,7,9,1,30,0,,,,,,
2012,7,9,2,0,0,,,,,,
2012,7,9,2,30,0,,,,,,
2012,7,9,3,0,0,,,,,,
2012,7,9,3,30,0,,,,,,
2012,7,9,4,0,0,,,,,,
2012,7,9,4,30,0,,,,,,
2012,7,9,5,0,18.20044587,,,,,,
2012,7,9,5,30,415.4463353,,,,,,
2012,7,9,6,0,923.2860256,,,,,,
2012,7,9,6,30,1245.880878,,,,,,
2012,7,9,7,0,867.4985995,,,,,,
2012,7,9,7,30,978.3675884,,,,,,
2012,7,9,8,0,1636.51132,,,,,,
2012,7,9,8,30,1677.570729,,,,,,
2012,7,9,9,0,1711.771469,,,,,,
2012,7,9,9,30,1738.716862,,,,,,
2012,7,9,10,0,1752.075779,,,,,,
2012,7,9,10,30,1758.047587,,,,,,
2012,7,9,11,0,1762.39847,,,,,,
2012,7,9,11,30,1764.25313,,,,,,
2012,7,9,12,0,1766.188596,,,,,,
2012,7,9,12,30,1767.503915,,,,,,
2012,7,9,13,0,1768.647738,,,,,,
2012,7,9,13,30,1766.957545,,,,,,
2012,7,9,14,0,1760.796259,,,,,,
2012,7,9,14,30,1755.165903,,,,,,
2012,7,9,15,0,1723.534739,,,,,,
2012,7,9,15,30,1705.08993,,,,,,
2012,7,9,16,0,1625.984856,,,,,,
2012,7,9,16,30,1513.963547,,,,,,
2012,7,9,17,0,1356.697199,,,,,,
2012,7,9,17,30,1127.676713,,,,,,
2012,7,9,18,0,684.4552911,,,,,,
2012,7,9,18,30,223.2526306,,,,,,
2012,7,9,19,0,0,,,,,,
2012,7,9,19,30,0,,,,,,
2012,7,9,20,0,0,,,,,,
2012,7,9,20,30,0,,,,,,
2012,7,9,21,0,0,,,,,,
2012,7,9,21,30,0,,,,,,
2012,7,9,22,0,0,,,,,,
2012,7,9,22,30,0,,,,,,
2012,7,9,23,0,0,,,,,,
2012,7,9,23,30,0,,,,,,
2012,7,10,0,0,0,,,,,,
2012,7,10,0,30,0,,,,,,
2012,7,10,1,0,0,,,,,,
2012,7,10,1,30,0,,,,,,
2012,7,10,2,0,0,,,,,,
2012,7,10,2,30,0,,,,,,
2012,7,10,3,0,0,,,,,,
2012,7,10,3,30,0,,,,,,
2012,7,10,4,0,0,,,,,,
2012,7,10,4,30,0,,,,,,
2012,7,10,5,0,0,,,,,,
2012,7,10,5,30,8.740521519,,,,,,
2012,7,10,6,0,22.35629829,,,,,,
2012,7,10,6,30,281.9359922,,,,,,
2012,7,10,7,0,596.7144178,,,,,,
2012,7,10,7,30,1016.977977,,,,,,
2012,7,10,8,0,1043.113004,,,,,,
2012,7,10,8,30,1618.522426,,,,,,
2012,7,10,9,0,1658.678646,,,,,,
2012,7,10,9,30,1695.423518,,,,,,
2012,7,10,10,0,1703.15618,,,,,,
2012,7,10,10,30,1718.704154,,,,,,
2012,7,10,11,0,1725.841007,,,,,,
2012,7,10,11,30,1580.94976,,,,,,
2012,7,10,12,0,1617.512362,,,,,,
2012,7,10,12,30,1741.794947,,,,,,
2012,7,10,13,0,1745.208144,,,,,,
2012,7,10,13,30,1739.582375,,,,,,
2012,7,10,14,0,1727.92488,,,,,,
2012,7,10,14,30,1729.314672,,,,,,
2012,7,10,15,0,1520.77311,,,,,,
2012,7,10,15,30,1450.179611,,,,,,
2012,7,10,16,0,1115.265834,,,,,,
2012,7,10,16,30,947.9436081,,,,,,
2012,7,10,17,0,882.4767095,,,,,,
2012,7,10,17,30,319.2916673,,,,,,
2012,7,10,18,0,127.2286513,,,,,,
2012,7,10,18,30,25.72686351,,,,,,
2012,7,10,19,0,0,,,,,,
2012,7,10,19,30,0,,,,,,
2012,7,10,20,0,0,,,,,,
2012,7,10,20,30,0,,,,,,
2012,7,10,21,0,0,,,,,,
2012,7,10,21,30,0,,,,,,
2012,7,10,22,0,0,,,,,,
2012,7,10,22,30,0,,,,,,
2012,7,10,23,0,0,,,,,,
2012,7,10,23,30,0,,,,,,
2012,7,11,0,0,0,,,,,,
2012,7,11,0,30,0,,,,,,
2012,7,11,1,0,0,,,,,,
2012,7,11,1,30,0,,,,,,
2012,7,11,2,0,0,,,,,,
2012,7,11,2,30,0,,,,,,
2012,7,11,3,0,0,,,,,,
2012,7,11,3,30,0,,,,,,
2012,7,11,4,0,0,,,,,,
2012,7,11,4,30,0,,,,,,
2012,7,11,5,0,7.509904443,,,,,,
2012,7,11,5,30,263.0945502,,,,,,
2012,7,11,6,0,689.5110971,,,,,,
2012,7,11,6,30,1007.770111,,,,,,
2012,7,11,7,0,723.0930719,,,,,,
2012,7,11,7,30,1423.178773,,,,,,
2012,7,11,8,0,1519.926809,,,,,,
2012,7,11,8,30,1579.986255,,,,,,
2012,7,11,9,0,1622.204338,,,,,,
2012,7,11,9,30,1656.161139,,,,,,
2012,7,11,10,0,1671.138876,,,,,,
2012,7,11,10,30,1689.636912,,,,,,
2012,7,11,11,0,1696.044075,,,,,,
2012,7,11,11,30,1702.820683,,,,,,
2012,7,11,12,0,1703.859226,,,,,,
2012,7,11,12,30,1294.802619,,,,,,
2012,7,11,13,0,1520.007288,,,,,,
2012,7,11,13,30,1706.318995,,,,,,
2012,7,11,14,0,1545.792513,,,,,,
2012,7,11,14,30,1068.333089,,,,,,
2012,7,11,15,0,977.1960316,,,,,,
2012,7,11,15,30,1130.485612,,,,,,
2012,7,11,16,0,378.2635344,,,,,,
2012,7,11,16,30,315.6705923,,,,,,
2012,7,11,17,0,273.200929,,,,,,
2012,7,11,17,30,249.4469575,,,,,,
2012,7,11,18,0,171.1877553,,,,,,
2012,7,11,18,30,30.07835275,,,,,,
2012,7,11,19,0,0,,,,,,
2012,7,11,19,30,0,,,,,,
2012,7,11,20,0,0,,,,,,
2012,7,11,20,30,0,,,,,,
2012,7,11,21,0,0,,,,,,
2012,7,11,21,30,0,,,,,,
2012,7,11,22,0,0,,,,,,
2012,7,11,22,30,0,,,,,,
2012,7,11,23,0,0,,,,,,
2012,7,11,23,30,0,,,,,,
2012,7,12,0,0,0,,,,,,
2012,7,12,0,30,0,,,,,,
2012,7,12,1,0,0,,,,,,
2012,7,12,1,30,0,,,,,,
2012,7,12,2,0,0,,,,,,
2012,7,12,2,30,0,,,,,,
2012,7,12,3,0,0,,,,,,
2012,7,12,3,30,0,,,,,,
2012,7,12,4,0,0,,,,,,
2012,7,12,4,30,0,,,,,,
2012,7,12,5,0,0,,,,,,
2012,7,12,5,30,6.168704064,,,,,,
2012,7,12,6,0,16.84925989,,,,,,
2012,7,12,6,30,219.3737777,,,,,,
2012,7,12,7,0,307.7981451,,,,,,
2012,7,12,7,30,679.4969332,,,,,,
2012,7,12,8,0,271.7590162,,,,,,
2012,7,12,8,30,323.9851274,,,,,,
2012,7,12,9,0,319.1338183,,,,,,
2012,7,12,9,30,528.7299414,,,,,,
2012,7,12,10,0,467.8587863,,,,,,
2012,7,12,10,30,551.3939765,,,,,,
2012,7,12,11,0,815.976886,,,,,,
2012,7,12,11,30,882.1324171,,,,,,
2012,7,12,12,0,882.190037,,,,,,
2012,7,12,12,30,895.8047815,,,,,,
2012,7,12,13,0,1174.599062,,,,,,
2012,7,12,13,30,941.6645626,,,,,,
2012,7,12,14,0,132.7159695,,,,,,
2012,7,12,14,30,323.1351404,,,,,,
2012,7,12,15,0,172.1549217,,,,,,
2012,7,12,15,30,390.175047,,,,,,
2012,7,12,16,0,164.55006,,,,,,
2012,7,12,16,30,50.87530143,,,,,,
2012,7,12,17,0,43.90757015,,,,,,
2012,7,12,17,30,50.81463643,,,,,,
2012,7,12,18,0,24.28505568,,,,,,
2012,7,12,18,30,6.009216508,,,,,,
2012,7,12,19,0,0,,,,,,
2012,7,12,19,30,0,,,,,,
2012,7,12,20,0,0,,,,,,
2012,7,12,20,30,0,,,,,,
2012,7,12,21,0,0,,,,,,
2012,7,12,21,30,0,,,,,,
2012,7,12,22,0,0,,,,,,
2012,7,12,22,30,0,,,,,,
2012,7,12,23,0,0,,,,,,
2012,7,12,23,30,0,,,,,,
2012,7,13,0,0,0,,,,,,
2012,7,13,0,30,0,,,,,,
2012,7,13,1,0,0,,,,,,
2012,7,13,1,30,0,,,,,,
2012,7,13,2,0,0,,,,,,
2012,7,13,2,30,0,,,,,,
2012,7,13,3,0,0,,,,,,
2012,7,13,3,30,0,,,,,,
2012,7,13,4,0,0,,,,,,
2012,7,13,4,30,0,,,,,,
2012,7,13,5,0,0,,,,,,
2012,7,13,5,30,23.70010186,,,,,,
2012,7,13,6,0,68.41728826,,,,,,
2012,7,13,6,30,553.5901297,,,,,,
2012,7,13,7,0,777.5920399,,,,,,
2012,7,13,7,30,613.3534199,,,,,,
2012,7,13,8,0,548.4354346,,,,,,
2012,7,13,8,30,831.4236285,,,,,,
2012,7,13,9,0,719.7059278,,,,,,
2012,7,13,9,30,842.0422676,,,,,,
2012,7,13,10,0,747.6225965,,,,,,
2012,7,13,10,30,722.6260941,,,,,,
2012,7,13,11,0,548.540659,,,,,,
2012,7,13,11,30,645.8504586,,,,,,
2012,7,13,12,0,518.5218847,,,,,,
2012,7,13,12,30,742.5203897,,,,,,
2012,7,13,13,0,984.695993,,,,,,
2012,7,13,13,30,1028.293568,,,,,,
2012,7,13,14,0,1417.243975,,,,,,
2012,7,13,14,30,1321.884643,,,,,,
2012,7,13,15,0,1628.60732,,,,,,
2012,7,13,15,30,1585.487464,,,,,,
2012,7,13,16,0,1518.280071,,,,,,
2012,7,13,16,30,1403.656046,,,,,,
2012,7,13,17,0,1243.879707,,,,,,
2012,7,13,17,30,852.7514367,,,,,,
2012,7,13,18,0,490.6225919,,,,,,
2012,7,13,18,30,142.7846666,,,,,,
2012,7,13,19,0,0,,,,,,
2012,7,13,19,30,0,,,,,,
2012,7,13,20,0,0,,,,,,
2012,7,13,20,30,0,,,,,,
2012,7,13,21,0,0,,,,,,
2012,7,13,21,30,0,,,,,,
2012,7,13,22,0,0,,,,,,
2012,7,13,22,30,0,,,,,,
2012,7,13,23,0,0,,,,,,
2012,7,13,23,30,0,,,,,,
2012,7,14,0,0,0,,,,,,
2012,7,14,0,30,0,,,,,,
2012,7,14,1,0,0,,,,,,
2012,7,14,1,30,0,,,,,,
2012,7,14,2,0,0,,,,,,
2012,7,14,2,30,0,,,,,,
2012,7,14,3,0,0,,,,,,
2012,7,14,3,30,0,,,,,,
2012,7,14,4,0,0,,,,,,
2012,7,14,4,30,0,,,,,,
2012,7,14,5,0,0,,,,,,
2012,7,14,5,30,298.3641629,,,,,,
2012,7,14,6,0,712.4012846,,,,,,
2012,7,14,6,30,1041.769508,,,,,,
2012,7,14,7,0,139.5438842,,,,,,
2012,7,14,7,30,205.8449933,,,,,,
2012,7,14,8,0,288.5144644,,,,,,
2012,7,14,8,30,424.8837393,,,,,,
2012,7,14,9,0,982.9757703,,,,,,
2012,7,14,9,30,1108.048945,,,,,,
2012,7,14,10,0,1717.222725,,,,,,
2012,7,14,10,30,1734.235526,,,,,,
2012,7,14,11,0,1743.114997,,,,,,
2012,7,14,11,30,1748.169345,,,,,,
2012,7,14,12,0,1235.055723,,,,,,
2012,7,14,12,30,1264.031733,,,,,,
2012,7,14,13,0,1742.281154,,,,,,
2012,7,14,13,30,1739.146576,,,,,,
2012,7,14,14,0,1343.44262,,,,,,
2012,7,14,14,30,1191.214408,,,,,,
2012,7,14,15,0,1280.325154,,,,,,
2012,7,14,15,30,1652.923044,,,,,,
2012,7,14,16,0,1584.951291,,,,,,
2012,7,14,16,30,1473.622225,,,,,,
2012,7,14,17,0,1316.789067,,,,,,
2012,7,14,17,30,1079.908325,,,,,,
2012,7,14,18,0,644.7400579,,,,,,
2012,7,14,18,30,186.1065832,,,,,,
2012,7,14,19,0,0,,,,,,
2012,7,14,19,30,0,,,,,,
2012,7,14,20,0,0,,,,,,
2012,7,14,20,30,0,,,,,,
2012,7,14,21,0,0,,,,,,
2012,7,14,21,30,0,,,,,,
2012,7,14,22,0,0,,,,,,
2012,7,14,22,30,0,,,,,,
2012,7,14,23,0,0,,,,,,
2012,7,14,23,30,0,,,,,,
2012,7,15,0,0,0,,,,,,
2012,7,15,0,30,0,,,,,,
2012,7,15,1,0,0,,,,,,
2012,7,15,1,30,0,,,,,,
2012,7,15,2,0,0,,,,,,
2012,7,15,2,30,0,,,,,,
2012,7,15,3,0,0,,,,,,
2012,7,15,3,30,0,,,,,,
2012,7,15,4,0,0,,,,,,
2012,7,15,4,30,0,,,,,,
2012,7,15,5,0,0,,,,,,
2012,7,15,5,30,378.4645709,,,,,,
2012,7,15,6,0,887.7393014,,,,,,
2012,7,15,6,30,1247.563148,,,,,,
2012,7,15,7,0,266.1604289,,,,,,
2012,7,15,7,30,858.2687564,,,,,,
2012,7,15,8,0,1691.747187,,,,,,
2012,7,15,8,30,1738.231437,,,,,,
2012,7,15,9,0,1769.230769,,,,,,
2012,7,15,9,30,1769.230769,,,,,,
2012,7,15,10,0,1769.230769,,,,,,
2012,7,15,10,30,1769.230769,,,,,,
2012,7,15,11,0,1769.230769,,,,,,
2012,7,15,11,30,1769.230769,,,,,,
2012,7,15,12,0,1769.230769,,,,,,
2012,7,15,12,30,1769.230769,,,,,,
2012,7,15,13,0,1769.230769,,,,,,
2012,7,15,13,30,1769.230769,,,,,,
2012,7,15,14,0,1769.230769,,,,,,
2012,7,15,14,30,1769.230769,,,,,,
2012,7,15,15,0,1769.230769,,,,,,
2012,7,15,15,30,1769.230769,,,,,,
2012,7,15,16,0,1711.28045,,,,,,
2012,7,15,16,30,1598.733803,,,,,,
2012,7,15,17,0,1433.804659,,,,,,
2012,7,15,17,30,1209.411674,,,,,,
2012,7,15,18,0,727.4419431,,,,,,
2012,7,15,18,30,211.8600772,,,,,,
2012,7,15,19,0,0,,,,,,
2012,7,15,19,30,0,,,,,,
2012,7,15,20,0,0,,,,,,
2012,7,15,20,30,0,,,,,,
2012,7,15,21,0,0,,,,,,
2012,7,15,21,30,0,,,,,,
2012,7,15,22,0,0,,,,,,
2012,7,15,22,30,0,,,,,,
2012,7,15,23,0,0,,,,,,
2012,7,15,23,30,0,,,,,,
2012,7,16,0,0,0,,,,,,
2012,7,16,0,30,0,,,,,,
2012,7,16,1,0,0,,,,,,
2012,7,16,1,30,0,,,,,,
2012,7,16,2,0,0,,,,,,
2012,7,16,2,30,0,,,,,,
2012,7,16,3,0,0,,,,,,
2012,7,16,3,30,0,,,,,,
2012,7,16,4,0,0,,,,,,
2012,7,16,4,30,0,,,,,,
2012,7,16,5,0,0,,,,,,
2012,7,16,5,30,389.2548233,,,,,,
2012,7,16,6,0,921.7227275,,,,,,
2012,7,16,6,30,1299.186087,,,,,,
2012,7,16,7,0,556.6141508,,,,,,
2012,7,16,7,30,1184.609965,,,,,,
2012,7,16,8,0,1739.927226,,,,,,
2012,7,16,8,30,1769.230769,,,,,,
2012,7,16,9,0,1769.230769,,,,,,
2012,7,16,9,30,1769.230769,,,,,,
2012,7,16,10,0,1769.230769,,,,,,
2012,7,16,10,30,1769.230769,,,,,,
2012,7,16,11,0,1769.230769,,,,,,
2012,7,16,11,30,1769.230769,,,,,,
2012,7,16,12,0,1769.230769,,,,,,
2012,7,16,12,30,1769.230769,,,,,,
2012,7,16,13,0,1769.230769,,,,,,
2012,7,16,13,30,1769.230769,,,,,,
2012,7,16,14,0,1769.230769,,,,,,
2012,7,16,14,30,1769.230769,,,,,,
2012,7,16,15,0,1769.230769,,,,,,
2012,7,16,15,30,1769.230769,,,,,,
2012,7,16,16,0,1729.9666,,,,,,
2012,7,16,16,30,1637.587054,,,,,,
2012,7,16,17,0,1472.701261,,,,,,
2012,7,16,17,30,1245.75882,,,,,,
2012,7,16,18,0,748.001441,,,,,,
2012,7,16,18,30,212.0081315,,,,,,
2012,7,16,19,0,0,,,,,,
2012,7,16,19,30,0,,,,,,
2012,7,16,20,0,0,,,,,,
2012,7,16,20,30,0,,,,,,
2012,7,16,21,0,0,,,,,,
2012,7,16,21,30,0,,,,,,
2012,7,16,22,0,0,,,,,,
2012,7,16,22,30,0,,,,,,
2012,7,16,23,0,0,,,,,,
2012,7,16,23,30,0,,,,,,
2012,7,17,0,0,0,,,,,,
2012,7,17,0,30,0,,,,,,
2012,7,17,1,0,0,,,,,,
2012,7,17,1,30,0,,,,,,
2012,7,17,2,0,0,,,,,,
2012,7,17,2,30,0,,,,,,
2012,7,17,3,0,0,,,,,,
2012,7,17,3,30,0,,,,,,
2012,7,17,4,0,0,,,,,,
2012,7,17,4,30,0,,,,,,
2012,7,17,5,0,0,,,,,,
2012,7,17,5,30,371.8470612,,,,,,
2012,7,17,6,0,893.9385375,,,,,,
2012,7,17,6,30,1271.385867,,,,,,
2012,7,17,7,0,1472.099242,,,,,,
2012,7,17,7,30,1614.607913,,,,,,
2012,7,17,8,0,1715.975349,,,,,,
2012,7,17,8,30,1754.743094,,,,,,
2012,7,17,9,0,1769.230769,,,,,,
2012,7,17,9,30,1769.230769,,,,,,
2012,7,17,10,0,1769.230769,,,,,,
2012,7,17,10,30,1769.230769,,,,,,
2012,7,17,11,0,1769.230769,,,,,,
2012,7,17,11,30,1769.230769,,,,,,
2012,7,17,12,0,1769.230769,,,,,,
2012,7,17,12,30,1769.230769,,,,,,
2012,7,17,13,0,1769.230769,,,,,,
2012,7,17,13,30,1769.230769,,,,,,
2012,7,17,14,0,1769.230769,,,,,,
2012,7,17,14,30,1769.230769,,,,,,
2012,7,17,15,0,1769.230769,,,,,,
2012,7,17,15,30,1638.179888,,,,,,
2012,7,17,16,0,1721.908031,,,,,,
2012,7,17,16,30,1611.455385,,,,,,
2012,7,17,17,0,1447.927397,,,,,,
2012,7,17,17,30,1223.359761,,,,,,
2012,7,17,18,0,726.1196962,,,,,,
2012,7,17,18,30,198.5648652,,,,,,
2012,7,17,19,0,0,,,,,,
2012,7,17,19,30,0,,,,,,
2012,7,17,20,0,0,,,,,,
2012,7,17,20,30,0,,,,,,
2012,7,17,21,0,0,,,,,,
2012,7,17,21,30,0,,,,,,
2012,7,17,22,0,0,,,,,,
2012,7,17,22,30,0,,,,,,
2012,7,17,23,0,0,,,,,,
2012,7,17,23,30,0,,,,,,
2012,7,18,0,0,0,,,,,,
2012,7,18,0,30,0,,,,,,
2012,7,18,1,0,0,,,,,,
2012,7,18,1,30,0,,,,,,
2012,7,18,2,0,0,,,,,,
2012,7,18,2,30,0,,,,,,
2012,7,18,3,0,0,,,,,,
2012,7,18,3,30,0,,,,,,
2012,7,18,4,0,0,,,,,,
2012,7,18,4,30,0,,,,,,
2012,7,18,5,0,0,,,,,,
2012,7,18,5,30,15.1433768,,,,,,
2012,7,18,6,0,39.90081193,,,,,,
2012,7,18,6,30,401.8441179,,,,,,
2012,7,18,7,0,1035.081466,,,,,,
2012,7,18,7,30,1036.021035,,,,,,
2012,7,18,8,0,795.9980135,,,,,,
2012,7,18,8,30,1213.060881,,,,,,
2012,7,18,9,0,1356.082667,,,,,,
2012,7,18,9,30,1619.055919,,,,,,
2012,7,18,10,0,1745.321269,,,,,,
2012,7,18,10,30,1759.944098,,,,,,
2012,7,18,11,0,1759.463439,,,,,,
2012,7,18,11,30,1615.720335,,,,,,
2012,7,18,12,0,1395.581011,,,,,,
2012,7,18,12,30,1386.791487,,,,,,
2012,7,18,13,0,1459.086104,,,,,,
2012,7,18,13,30,1526.279343,,,,,,
2012,7,18,14,0,1642.876984,,,,,,
2012,7,18,14,30,1596.184273,,,,,,
2012,7,18,15,0,1697.183135,,,,,,
2012,7,18,15,30,1677.538311,,,,,,
2012,7,18,16,0,1599.282421,,,,,,
2012,7,18,16,30,1495.479984,,,,,,
2012,7,18,17,0,1324.988775,,,,,,
2012,7,18,17,30,1090.636494,,,,,,
2012,7,18,18,0,629.4411631,,,,,,
2012,7,18,18,30,158.1992115,,,,,,
2012,7,18,19,0,0,,,,,,
2012,7,18,19,30,0,,,,,,
2012,7,18,20,0,0,,,,,,
2012,7,18,20,30,0,,,,,,
2012,7,18,21,0,0,,,,,,
2012,7,18,21,30,0,,,,,,
2012,7,18,22,0,0,,,,,,
2012,7,18,22,30,0,,,,,,
2012,7,18,23,0,0,,,,,,
2012,7,18,23,30,0,,,,,,
2012,7,19,0,0,0,,,,,,
2012,7,19,0,30,0,,,,,,
2012,7,19,1,0,0,,,,,,
2012,7,19,1,30,0,,,,,,
2012,7,19,2,0,0,,,,,,
2012,7,19,2,30,0,,,,,,
2012,7,19,3,0,0,,,,,,
2012,7,19,3,30,0,,,,,,
2012,7,19,4,0,0,,,,,,
2012,7,19,4,30,0,,,,,,
2012,7,19,5,0,0,,,,,,
2012,7,19,5,30,331.9789106,,,,,,
2012,7,19,6,0,819.6551966,,,,,,
2012,7,19,6,30,1188.213582,,,,,,
2012,7,19,7,0,1371.135598,,,,,,
2012,7,19,7,30,1509.500567,,,,,,
2012,7,19,8,0,1603.153013,,,,,,
2012,7,19,8,30,1654.220635,,,,,,
2012,7,19,9,0,1691.560554,,,,,,
2012,7,19,9,30,1722.520087,,,,,,
2012,7,19,10,0,1744.079533,,,,,,
2012,7,19,10,30,1759.157274,,,,,,
2012,7,19,11,0,1767.728675,,,,,,
2012,7,19,11,30,1769.230769,,,,,,
2012,7,19,12,0,1769.230769,,,,,,
2012,7,19,12,30,1769.230769,,,,,,
2012,7,19,13,0,1769.230769,,,,,,
2012,7,19,13,30,1768.845609,,,,,,
2012,7,19,14,0,1761.889069,,,,,,
2012,7,19,14,30,1747.657759,,,,,,
2012,7,19,15,0,1717.861264,,,,,,
2012,7,19,15,30,1678.80835,,,,,,
2012,7,19,16,0,1619.629085,,,,,,
2012,7,19,16,30,1508.909454,,,,,,
2012,7,19,17,0,1349.647602,,,,,,
2012,7,19,17,30,1129.740991,,,,,,
2012,7,19,18,0,656.1756014,,,,,,
