Year,Month,Day,Hour,Minute,Total Wind Output (kW)
2012,2,6,19,0,42410.5
2012,2,6,20,0,35268.5
2012,2,6,21,0,26239.01
2012,2,6,22,0,27248.3
2012,2,6,23,0,33031.7
2012,2,7,0,0,25050.93
2012,2,7,1,0,30577.21
2012,2,7,2,0,27578.79
2012,2,7,3,0,28856.25
2012,2,7,4,0,29661.9
2012,2,7,5,0,23610.51
2012,2,7,6,0,25577.79
2012,2,7,7,0,19556.86
2012,2,7,8,0,13431.96
2012,2,7,9,0,20651.53
2012,2,7,10,0,21625.7
2012,2,7,11,0,20542.35
2012,2,7,12,0,32834.09
2012,2,7,13,0,47991.68
2012,2,7,14,0,35549.16
2012,2,7,15,0,5669.5
2012,2,7,16,0,0
2012,2,7,17,0,0
2012,2,7,18,0,10.7911
2012,2,7,19,0,0
2012,2,7,20,0,0
2012,2,7,21,0,429.693
2012,2,7,22,0,3085.6
2012,2,7,23,0,0
2012,2,8,0,0,482.338
2012,2,8,1,0,4774.49
2012,2,8,2,0,1234.09
2012,2,8,3,0,5337.88
2012,2,8,4,0,26824.3
2012,2,8,5,0,16107.79
2012,2,8,6,0,22247.98
2012,2,8,7,0,56285.7
2012,2,8,8,0,59501.8
2012,2,8,9,0,92898.2
2012,2,8,10,0,129560.6
2012,2,8,11,0,139853.6
2012,2,8,12,0,139452.9
2012,2,8,13,0,157997.5
2012,2,8,14,0,160581.5
2012,2,8,15,0,161278.5
2012,2,8,16,0,158847.5
2012,2,8,17,0,114392.1
2012,2,8,18,0,161278.5
2012,2,8,19,0,161278.5
2012,2,8,20,0,161278.5
2012,2,8,21,0,115868.4
2012,2,8,22,0,87721.7
2012,2,8,23,0,108768.4
2012,2,9,0,0,125306.4
2012,2,9,1,0,132623.1
2012,2,9,2,0,127891.8
2012,2,9,3,0,100786.2
2012,2,9,4,0,96338.8
2012,2,9,5,0,76603
2012,2,9,6,0,66744.2
2012,2,9,7,0,55893.4
2012,2,9,8,0,51363.7
2012,2,9,9,0,46282.5
2012,2,9,10,0,32383.1
2012,2,9,11,0,27604.4
2012,2,9,12,0,20190.97
2012,2,9,13,0,21229.49
2012,2,9,14,0,9795.91
2012,2,9,15,0,5786.619
2012,2,9,16,0,3105.16
2012,2,9,17,0,0
2012,2,9,18,0,0
2012,2,9,19,0,0
2012,2,9,20,0,0
2012,2,9,21,0,0
2012,2,9,22,0,0
2012,2,9,23,0,0
2012,2,10,0,0,0
2012,2,10,1,0,0
2012,2,10,2,0,0
2012,2,10,3,0,0
2012,2,10,4,0,0
2012,2,10,5,0,0
2012,2,10,6,0,0
2012,2,10,7,0,0
2012,2,10,8,0,0
2012,2,10,9,0,2438.614
2012,2,10,10,0,759.163
2012,2,10,11,0,846.724
2012,2,10,12,0,25137.8
2012,2,10,13,0,63327.5
2012,2,10,14,0,81555.2
2012,2,10,15,0,102530.9
2012,2,10,16,0,104029.4
2012,2,10,17,0,104404.6
2012,2,10,18,0,15521.6
2012,2,10,19,0,65046.78
2012,2,10,20,0,73591.9
2012,2,10,21,0,75756.7
2012,2,10,22,0,86710.1
2012,2,10,23,0,59003.9
2012,2,11,0,0,72476.4
2012,2,11,1,0,61643.5
2012,2,11,2,0,133407.2
2012,2,11,3,0,137397
2012,2,11,4,0,130932.1
2012,2,11,5,0,145506.9
2012,2,11,6,0,151585.4
2012,2,11,7,0,161278.5
2012,2,11,8,0,161010.8
2012,2,11,9,0,154417.8
2012,2,11,10,0,161278.5
2012,2,11,11,0,161278.5
2012,2,11,12,0,161278.5
2012,2,11,13,0,161278.5
2012,2,11,14,0,161278.5
2012,2,11,15,0,161278.5
2012,2,11,16,0,161278.5
2012,2,11,17,0,161278.5
2012,2,11,18,0,161278.5
2012,2,11,19,0,161278.5
2012,2,11,20,0,161278.5
2012,2,11,21,0,161278.5
2012,2,11,22,0,161278.5
2012,2,11,23,0,160877.8
2012,2,12,0,0,161278.5
2012,2,12,1,0,161278.5
2012,2,12,2,0,135784.3
2012,2,12,3,0,154470.5
2012,2,12,4,0,109202.6
2012,2,12,5,0,144503.8
2012,2,12,6,0,144421.4
2012,2,12,7,0,161278.5
2012,2,12,8,0,152194.4
2012,2,12,9,0,143281.5
2012,2,12,10,0,151863.6
2012,2,12,11,0,155397.7
2012,2,12,12,0,94266.1
2012,2,12,13,0,142423.4
2012,2,12,14,0,158975.7
2012,2,12,15,0,161278.5
2012,2,12,16,0,124587.8
2012,2,12,17,0,161278.5
2012,2,12,18,0,160958.6
2012,2,12,19,0,161278.5
2012,2,12,20,0,161278.5
2012,2,12,21,0,137368.4
2012,2,12,22,0,159980.9
2012,2,12,23,0,156695.2
2012,2,13,0,0,153416.6
2012,2,13,1,0,148299.4
2012,2,13,2,0,153385
2012,2,13,3,0,161278.5
2012,2,13,4,0,158232.5
2012,2,13,5,0,161065.5
2012,2,13,6,0,161278.4
2012,2,13,7,0,161278.5
2012,2,13,8,0,160130.3
2012,2,13,9,0,155530.1
2012,2,13,10,0,139117.7
2012,2,13,11,0,151859.2
2012,2,13,12,0,146305.6
2012,2,13,13,0,161278.5
2012,2,13,14,0,161278.5
2012,2,13,15,0,161278.5
2012,2,13,16,0,161278.5
2012,2,13,17,0,161278.5
2012,2,13,18,0,161278.5
2012,2,13,19,0,161278.5
2012,2,13,20,0,161278.5
2012,2,13,21,0,161278.5
2012,2,13,22,0,161278.5
2012,2,13,23,0,143744.2
2012,2,14,0,0,161278.5
2012,2,14,1,0,161278.5
2012,2,14,2,0,161278.5
2012,2,14,3,0,161278.5
2012,2,14,4,0,161278.5
2012,2,14,5,0,160346.5
2012,2,14,6,0,101187
2012,2,14,7,0,95330.8
2012,2,14,8,0,95724.4
2012,2,14,9,0,70465
2012,2,14,10,0,50644.2
2012,2,14,11,0,48030.5
2012,2,14,12,0,94583.7
2012,2,14,13,0,142847.7
2012,2,14,14,0,128638.8
2012,2,14,15,0,130471.2
2012,2,14,16,0,137870.8
2012,2,14,17,0,130430.3
2012,2,14,18,0,83476.5
2012,2,14,19,0,29066.5
2012,2,14,20,0,40708.7
2012,2,14,21,0,33438.7
2012,2,14,22,0,70106
2012,2,14,23,0,63593.4
2012,2,15,0,0,81131.9
2012,2,15,1,0,106010
2012,2,15,2,0,96276.4
2012,2,15,3,0,103667.6
2012,2,15,4,0,103251.2
2012,2,15,5,0,114404.6
2012,2,15,6,0,151781.7
2012,2,15,7,0,148333.9
2012,2,15,8,0,143698.5
2012,2,15,9,0,161278.5
2012,2,15,10,0,161278.5
2012,2,15,11,0,153105.2
2012,2,15,12,0,127537
2012,2,15,13,0,161278.5
2012,2,15,14,0,161278.5
2012,2,15,15,0,161278.5
2012,2,15,16,0,161278.5
2012,2,15,17,0,161278.5
2012,2,15,18,0,161278.5
2012,2,15,19,0,116546
2012,2,15,20,0,40697.93
2012,2,15,21,0,36287.96
2012,2,15,22,0,1053.61
2012,2,15,23,0,599.513
2012,2,16,0,0,53101.9
2012,2,16,1,0,18964.38
2012,2,16,2,0,80425.6
2012,2,16,3,0,82273.3
2012,2,16,4,0,65545.2
2012,2,16,5,0,93204.3
2012,2,16,6,0,154171.5
2012,2,16,7,0,161278.5
2012,2,16,8,0,161278.5
2012,2,16,9,0,161278.5
2012,2,16,10,0,161278.5
2012,2,16,11,0,161278.5
2012,2,16,12,0,161278.5
2012,2,16,13,0,161278.5
2012,2,16,14,0,161278.5
2012,2,16,15,0,161278.5
2012,2,16,16,0,161278.5
2012,2,16,17,0,161278.5
2012,2,16,18,0,161278.5
2012,2,16,19,0,161278.5
2012,2,16,20,0,161278.5
2012,2,16,21,0,161278.5
2012,2,16,22,0,161278.5
2012,2,16,23,0,161278.5
2012,2,17,0,0,161278.5
2012,2,17,1,0,161278.5
2012,2,17,2,0,161278.5
2012,2,17,3,0,130584.3
2012,2,17,4,0,33336.5
2012,2,17,5,0,26946.3
2012,2,17,6,0,9744.29
2012,2,17,7,0,1043.11
2012,2,17,8,0,38698.5
2012,2,17,9,0,34563.53
2012,2,17,10,0,16974.59
2012,2,17,11,0,7484.89
2012,2,17,12,0,2824.12
2012,2,17,13,0,4349.13
2012,2,17,14,0,1526.7
2012,2,17,15,0,4376.43
2012,2,17,16,0,1672.51
2012,2,17,17,0,16093.83
2012,2,17,18,0,4161.27
2012,2,17,19,0,0
2012,2,17,20,0,11123.36
2012,2,17,21,0,7099.61
2012,2,17,22,0,32275.05
2012,2,17,23,0,13101.14
2012,2,18,0,0,10635.26
2012,2,18,1,0,442.979
2012,2,18,2,0,0
2012,2,18,3,0,0
2012,2,18,4,0,0
2012,2,18,5,0,0
2012,2,18,6,0,0
2012,2,18,7,0,0
2012,2,18,8,0,0
2012,2,18,9,0,0
2012,2,18,10,0,0
2012,2,18,11,0,5019.98
2012,2,18,12,0,22855.07
2012,2,18,13,0,58624.7
2012,2,18,14,0,88629.7
2012,2,18,15,0,116999.4
2012,2,18,16,0,130951
2012,2,18,17,0,139993.2
2012,2,18,18,0,132867.3
2012,2,18,19,0,147952.4
2012,2,18,20,0,147846.7
2012,2,18,21,0,144611
2012,2,18,22,0,150263.5
2012,2,18,23,0,156488.7
2012,2,19,0,0,161278.5
2012,2,19,1,0,161278.5
2012,2,19,2,0,161278.5
2012,2,19,3,0,136215.2
2012,2,19,4,0,140573.7
2012,2,19,5,0,147395.6
2012,2,19,6,0,161278.5
2012,2,19,7,0,135405.6
2012,2,19,8,0,123457.2
2012,2,19,9,0,89803.9
2012,2,19,10,0,62631.1
2012,2,19,11,0,159390.5
2012,2,19,12,0,161278.5
2012,2,19,13,0,148689.1
2012,2,19,14,0,140391.6
2012,2,19,15,0,140403.5
2012,2,19,16,0,139356.8
2012,2,19,17,0,145528.4
2012,2,19,18,0,43329.9
2012,2,19,19,0,58174.2
2012,2,19,20,0,85355.8
2012,2,19,21,0,18701.44
2012,2,19,22,0,5919
2012,2,19,23,0,0
2012,2,20,0,0,0
2012,2,20,1,0,0
2012,2,20,2,0,0
2012,2,20,3,0,0
2012,2,20,4,0,0
2012,2,20,5,0,0
2012,2,20,6,0,0
2012,2,20,7,0,0
2012,2,20,8,0,0
2012,2,20,9,0,0
2012,2,20,10,0,0
2012,2,20,11,0,2346.48
2012,2,20,12,0,0
2012,2,20,13,0,832.633
2012,2,20,14,0,3289.19
2012,2,20,15,0,2709.64
2012,2,20,16,0,3785.68
2012,2,20,17,0,714.029
2012,2,20,18,0,4064.83
2012,2,20,19,0,1007.34
2012,2,20,20,0,4816.26
2012,2,20,21,0,6726.25
2012,2,20,22,0,13137.48
2012,2,20,23,0,14509.97
2012,2,21,0,0,17258.17
2012,2,21,1,0,30718.5
2012,2,21,2,0,46589.9
2012,2,21,3,0,69945.6
2012,2,21,4,0,82920.1
2012,2,21,5,0,124120
2012,2,21,6,0,147797.5
2012,2,21,7,0,161278.5
2012,2,21,8,0,161134.5
2012,2,21,9,0,160449.5
2012,2,21,10,0,157968.5
2012,2,21,11,0,155288.5
2012,2,21,12,0,148747.5
2012,2,21,13,0,157126.5
2012,2,21,14,0,156553.5
2012,2,21,15,0,149482.5
2012,2,21,16,0,132313.3
2012,2,21,17,0,124732.2
2012,2,21,18,0,138443.9
2012,2,21,19,0,117420.2
2012,2,21,20,0,110460.5
2012,2,21,21,0,125359.1
2012,2,21,22,0,142306.5
2012,2,21,23,0,160829.5
2012,2,22,0,0,161278.5
2012,2,22,1,0,161278.5
2012,2,22,2,0,161278.5
2012,2,22,3,0,161278.5
2012,2,22,4,0,161278.5
2012,2,22,5,0,161278.5
2012,2,22,6,0,161278.5
2012,2,22,7,0,161278.5
2012,2,22,8,0,161278.5
2012,2,22,9,0,161278.5
2012,2,22,10,0,161278.5
2012,2,22,11,0,161278.5
2012,2,22,12,0,161278.5
2012,2,22,13,0,161278.5
2012,2,22,14,0,161278.5
2012,2,22,15,0,143140.5
2012,2,22,16,0,62426.5
2012,2,22,17,0,6262.54
2012,2,22,18,0,0
2012,2,22,19,0,0
2012,2,22,20,0,1917.59
2012,2,22,21,0,0
2012,2,22,22,0,0
2012,2,22,23,0,0
2012,2,23,0,0,0
2012,2,23,1,0,782.419
2012,2,23,2,0,4868.45
2012,2,23,3,0,3424.11
2012,2,23,4,0,0
2012,2,23,5,0,0
2012,2,23,6,0,0
2012,2,23,7,0,0
2012,2,23,8,0,0
2012,2,23,9,0,0
2012,2,23,10,0,0
2012,2,23,11,0,3849.906
2012,2,23,12,0,10153.9
2012,2,23,13,0,16894.46
2012,2,23,14,0,33182.91
2012,2,23,15,0,63186.5
2012,2,23,16,0,79079.4
2012,2,23,17,0,87361.4
2012,2,23,18,0,83775
2012,2,23,19,0,32146.5
2012,2,23,20,0,59284.8
2012,2,23,21,0,106152.4
2012,2,23,22,0,51072.9
2012,2,23,23,0,64694.6
2012,2,24,0,0,75866.9
2012,2,24,1,0,119275.7
2012,2,24,2,0,94334.8
2012,2,24,3,0,109859.4
2012,2,24,4,0,73522
2012,2,24,5,0,78174.9
2012,2,24,6,0,127263.9
2012,2,24,7,0,88101
2012,2,24,8,0,64673.5
2012,2,24,9,0,43678.3
2012,2,24,10,0,41952.8
2012,2,24,11,0,53848.6
2012,2,24,12,0,49430.6
2012,2,24,13,0,49739.6
2012,2,24,14,0,39207.97
2012,2,24,15,0,23847.04
2012,2,24,16,0,15978.8
2012,2,24,17,0,7030.69
2012,2,24,18,0,0
2012,2,24,19,0,0
2012,2,24,20,0,0
2012,2,24,21,0,0
2012,2,24,22,0,10337.25
2012,2,24,23,0,48546.8
2012,2,25,0,0,103477.6
2012,2,25,1,0,116487.1
2012,2,25,2,0,127673
2012,2,25,3,0,142661.4
2012,2,25,4,0,129142.1
2012,2,25,5,0,135218.5
2012,2,25,6,0,155896.5
2012,2,25,7,0,151501.7
2012,2,25,8,0,148372.6
2012,2,25,9,0,53108.9
2012,2,25,10,0,53175.3
2012,2,25,11,0,52739.1
2012,2,25,12,0,58327.9
2012,2,25,13,0,45994.7
2012,2,25,14,0,42894.5
2012,2,25,15,0,40846
2012,2,25,16,0,36681.5
2012,2,25,17,0,30200.97
2012,2,25,18,0,54912.4
2012,2,25,19,0,68629
2012,2,25,20,0,50461.7
2012,2,25,21,0,41881.1
2012,2,25,22,0,39558.4
2012,2,25,23,0,40755.4
2012,2,26,0,0,23159.92
2012,2,26,1,0,34372.03
2012,2,26,2,0,27625.38
2012,2,26,3,0,23914.75
2012,2,26,4,0,19178.08
2012,2,26,5,0,4961.253
2012,2,26,6,0,0
2012,2,26,7,0,0
2012,2,26,8,0,970.489
2012,2,26,9,0,20191.77
2012,2,26,10,0,37384.6
2012,2,26,11,0,39271.9
2012,2,26,12,0,26511.04
2012,2,26,13,0,18366.82
2012,2,26,14,0,5412.762
2012,2,26,15,0,0
2012,2,26,16,0,3200.11
2012,2,26,17,0,32186.09
2012,2,26,18,0,13854.33
2012,2,26,19,0,62569.71
2012,2,26,20,0,116681.4
2012,2,26,21,0,146355
2012,2,26,22,0,150427.4
2012,2,26,23,0,159705.6
2012,2,27,0,0,161063.3
2012,2,27,1,0,156495.6
2012,2,27,2,0,161278.5
2012,2,27,3,0,159938.9
2012,2,27,4,0,161278.5
2012,2,27,5,0,160693.6
2012,2,27,6,0,145683.8
2012,2,27,7,0,159938.9
2012,2,27,8,0,161278.5
2012,2,27,9,0,161278.5
2012,2,27,10,0,161278.5
2012,2,27,11,0,161278.5
2012,2,27,12,0,161278.5
2012,2,27,13,0,161278.5
2012,2,27,14,0,161278.5
2012,2,27,15,0,161278.5
2012,2,27,16,0,161278.5
2012,2,27,17,0,161278.5
2012,2,27,18,0,161278.5
2012,2,27,19,0,161278.5
2012,2,27,20,0,161278.5
2012,2,27,21,0,161278.5
2012,2,27,22,0,161278.5
2012,2,27,23,0,0
2012,2,28,0,0,0
2012,2,28,1,0,0
2012,2,28,2,0,0
2012,2,28,3,0,0
2012,2,28,4,0,161278.5
2012,2,28,5,0,133611.9
2012,2,28,6,0,161278.5
2012,2,28,7,0,159249.7
2012,2,28,8,0,143243.8
2012,2,28,9,0,161278.5
2012,2,28,10,0,132391.2
2012,2,28,11,0,113905.7
2012,2,28,12,0,117796.5
2012,2,28,13,0,71570.6
2012,2,28,14,0,71344.13
2012,2,28,15,0,70487.37
2012,2,28,16,0,25816.34
2012,2,28,17,0,19250.81
2012,2,28,18,0,24963.8
2012,2,28,19,0,25397.7
2012,2,28,20,0,96308.3
2012,2,28,21,0,69713.1
2012,2,28,22,0,82484.1
2012,2,28,23,0,66724.52
2012,3,1,0,0,161278.5
2012,3,1,1,0,161278.5
2012,3,1,2,0,161278.5
2012,3,1,3,0,149457.7
2012,3,1,4,0,101564.8
2012,3,1,5,0,130120.7
2012,3,1,6,0,121269.9
2012,3,1,7,0,141353.4
2012,3,1,8,0,136133.7
2012,3,1,9,0,69457.6
2012,3,1,10,0,49105.7
2012,3,1,11,0,46507.8
2012,3,1,12,0,38271.2
2012,3,1,13,0,98259.5
2012,3,1,14,0,153299.6
2012,3,1,15,0,142114.9
2012,3,1,16,0,161278.5
2012,3,1,17,0,161278.5
2012,3,1,18,0,161278.5
2012,3,1,19,0,161278.5
2012,3,1,20,0,161278.5
2012,3,1,21,0,161278.5
2012,3,1,22,0,161278.5
2012,3,1,23,0,106703.6
2012,3,2,0,0,161278.5
2012,3,2,1,0,99444.9
2012,3,2,2,0,115279.8
2012,3,2,3,0,7787.18
2012,3,2,4,0,8620.17
2012,3,2,5,0,70959.4
2012,3,2,6,0,161278.5
2012,3,2,7,0,161278.5
2012,3,2,8,0,161278.5
2012,3,2,9,0,161278.5
2012,3,2,10,0,161278.5
2012,3,2,11,0,161278.5
2012,3,2,12,0,161278.5
2012,3,2,13,0,161278.5
2012,3,2,14,0,161278.5
2012,3,2,15,0,161278.5
2012,3,2,16,0,161278.5
2012,3,2,17,0,161278.5
2012,3,2,18,0,161278.5
2012,3,2,19,0,161278.5
2012,3,2,20,0,161278.5
2012,3,2,21,0,161278.5
2012,3,2,22,0,161278.5
2012,3,2,23,0,161278.5
2012,3,3,0,0,161278.5
2012,3,3,1,0,161278.5
2012,3,3,2,0,161278.5
2012,3,3,3,0,161278.5
2012,3,3,4,0,161278.5
2012,3,3,5,0,161278.5
2012,3,3,6,0,146193.5
2012,3,3,7,0,136005.3
2012,3,3,8,0,134334.3
2012,3,3,9,0,161005.5
2012,3,3,10,0,161278.5
2012,3,3,11,0,161278.5
2012,3,3,12,0,161278.5
2012,3,3,13,0,161278.5
2012,3,3,14,0,161278.5
2012,3,3,15,0,161278.5
2012,3,3,16,0,161278.5
2012,3,3,17,0,157604.5
2012,3,3,18,0,160651.5
2012,3,3,19,0,158221.5
2012,3,3,20,0,151404.5
2012,3,3,21,0,136282.9
2012,3,3,22,0,144212.5
2012,3,3,23,0,137338.6
2012,3,4,0,0,140017.4
2012,3,4,1,0,144898.5
2012,3,4,2,0,144584.5
2012,3,4,3,0,152954.5
2012,3,4,4,0,161278.5
2012,3,4,5,0,161278.5
2012,3,4,6,0,161278.5
2012,3,4,7,0,139856.3
2012,3,4,8,0,116287.1
2012,3,4,9,0,103582.7
2012,3,4,10,0,123751.8
2012,3,4,11,0,98581.3
2012,3,4,12,0,112109.2
2012,3,4,13,0,108261.9
2012,3,4,14,0,100904.2
2012,3,4,15,0,87397.1
2012,3,4,16,0,50210.1
2012,3,4,17,0,37934.3
2012,3,4,18,0,34510.3
2012,3,4,19,0,18982.8
2012,3,4,20,0,13284.07
2012,3,4,21,0,10878.87
2012,3,4,22,0,7494.88
2012,3,4,23,0,5416.67
2012,3,5,0,0,2753.542
2012,3,5,1,0,1036.15
2012,3,5,2,0,1036.15
2012,3,5,3,0,915.623
2012,3,5,4,0,659.891
2012,3,5,5,0,472.434
2012,3,5,6,0,0
2012,3,5,7,0,472.434
2012,3,5,8,0,0
2012,3,5,9,0,0
2012,3,5,10,0,0
2012,3,5,11,0,0
2012,3,5,12,0,0
2012,3,5,13,0,2890.46
2012,3,5,14,0,1986.31
2012,3,5,15,0,9037.9
2012,3,5,16,0,44521.3
2012,3,5,17,0,31638.3
2012,3,5,18,0,22105.04
2012,3,5,19,0,105460.9
2012,3,5,20,0,118475.1
2012,3,5,21,0,95613.14
2012,3,5,22,0,111376.6
2012,3,5,23,0,126292.7
2012,3,6,0,0,146237.9
2012,3,6,1,0,161278.5
2012,3,6,2,0,161278.5
2012,3,6,3,0,161278.5
2012,3,6,4,0,161278.5
2012,3,6,5,0,161278.5
2012,3,6,6,0,161278.5
2012,3,6,7,0,161278.5
2012,3,6,8,0,161278.5
2012,3,6,9,0,160298.4
2012,3,6,10,0,161278.5
2012,3,6,11,0,161278.5
2012,3,6,12,0,161278.5
2012,3,6,13,0,161278.5
2012,3,6,14,0,42239.5
2012,3,6,15,0,42239.5
2012,3,6,16,0,161278.5
2012,3,6,17,0,161278.5
2012,3,6,18,0,161278.5
2012,3,6,19,0,161278.5
2012,3,6,20,0,114740.8
2012,3,6,21,0,42239.5
2012,3,6,22,0,42239.5
2012,3,6,23,0,42239.5
2012,3,7,0,0,161278.5
2012,3,7,1,0,161278.5
2012,3,7,2,0,161278.5
2012,3,7,3,0,161278.5
2012,3,7,4,0,161278.5
2012,3,7,5,0,128941.8
2012,3,7,6,0,100471.7
2012,3,7,7,0,87930.13
2012,3,7,8,0,43038.23
2012,3,7,9,0,0
2012,3,7,10,0,0
2012,3,7,11,0,6912.89
2012,3,7,12,0,12443.44
2012,3,7,13,0,26688.39
2012,3,7,14,0,54367.6
2012,3,7,15,0,76915.9
2012,3,7,16,0,161278.5
2012,3,7,17,0,161278.5
2012,3,7,18,0,161278.5
2012,3,7,19,0,161278.5
2012,3,7,20,0,139012.8
2012,3,7,21,0,100262.9
2012,3,7,22,0,77893.3
2012,3,7,23,0,111185.1
2012,3,8,0,0,161278.5
2012,3,8,1,0,161278.5
2012,3,8,2,0,161278.5
2012,3,8,3,0,161278.5
2012,3,8,4,0,161278.5
2012,3,8,5,0,161278.5
2012,3,8,6,0,161278.5
2012,3,8,7,0,161278.5
2012,3,8,8,0,161278.5
2012,3,8,9,0,161278.5
2012,3,8,10,0,161278.5
2012,3,8,11,0,161278.5
2012,3,8,12,0,161278.5
2012,3,8,13,0,161278.5
2012,3,8,14,0,161278.5
2012,3,8,15,0,161278.5
2012,3,8,16,0,161278.5
2012,3,8,17,0,161278.5
2012,3,8,18,0,161278.5
2012,3,8,19,0,161278.5
2012,3,8,20,0,161278.5
2012,3,8,21,0,161278.5
2012,3,8,22,0,161278.5
2012,3,8,23,0,150822.5
2012,3,9,0,0,150822.5
2012,3,9,1,0,157627.5
2012,3,9,2,0,161278.5
2012,3,9,3,0,161278.5
2012,3,9,4,0,161278.5
2012,3,9,5,0,161278.5
2012,3,9,6,0,161278.5
2012,3,9,7,0,161278.5
2012,3,9,8,0,161278.5
2012,3,9,9,0,161278.5
2012,3,9,10,0,161278.5
2012,3,9,11,0,161278.5
2012,3,9,12,0,161278.5
2012,3,9,13,0,157075.5
2012,3,9,14,0,140577.7
2012,3,9,15,0,110158.8
2012,3,9,16,0,68168.8
2012,3,9,17,0,46669.6
2012,3,9,18,0,56214.5
2012,3,9,19,0,60879.8
2012,3,9,20,0,50119.9
2012,3,9,21,0,28325.1
2012,3,9,22,0,14760.78
2012,3,9,23,0,2500.2342
2012,3,10,0,0,510.7949
2012,3,10,1,0,908.708
2012,3,10,2,0,3977.919
2012,3,10,3,0,0
2012,3,10,4,0,0
2012,3,10,5,0,1834.09
2012,3,10,6,0,3572.83
2012,3,10,7,0,225.198
2012,3,10,8,0,692.019
2012,3,10,9,0,0
2012,3,10,10,0,0
2012,3,10,11,0,1260.79
2012,3,10,12,0,5317.17
2012,3,10,13,0,10148.7
2012,3,10,14,0,34724.8
2012,3,10,15,0,67165.1
2012,3,10,16,0,97637.3
2012,3,10,17,0,112674.9
2012,3,10,18,0,28561.5
2012,3,10,19,0,27308.3
2012,3,10,20,0,75852.3
2012,3,10,21,0,91331.6
2012,3,10,22,0,124048.1
2012,3,10,23,0,117390
2012,3,11,0,0,112438.1
2012,3,11,1,0,116311
2012,3,11,2,0,151470.5
2012,3,11,3,0,161278.5
2012,3,11,4,0,161278.5
2012,3,11,5,0,161212.5
2012,3,11,6,0,156545.1
2012,3,11,7,0,159174.6
2012,3,11,8,0,157657.1
2012,3,11,9,0,158972.6
2012,3,11,10,0,161278.5
2012,3,11,11,0,161278.5
2012,3,11,12,0,161278.5
2012,3,11,13,0,161278.5
2012,3,11,14,0,161278.5
2012,3,11,15,0,161278.5
2012,3,11,16,0,160029
2012,3,11,17,0,152849.3
2012,3,11,18,0,148458.5
2012,3,11,19,0,145840.2
2012,3,11,20,0,146857.2
2012,3,11,21,0,141345.9
2012,3,11,22,0,129976.9
2012,3,11,23,0,97923.9
2012,3,12,0,0,91381.9
2012,3,12,1,0,85076.56
2012,3,12,2,0,83818
2012,3,12,3,0,81965.3
2012,3,12,4,0,69300.9
2012,3,12,5,0,58616.6
2012,3,12,6,0,53154.44
2012,3,12,7,0,47148.81
2012,3,12,8,0,29328.81
2012,3,12,9,0,17112.32
2012,3,12,10,0,8452.21
2012,3,12,11,0,4508.03
2012,3,12,12,0,1074.25
2012,3,12,13,0,1417.22
2012,3,12,14,0,1680.12
2012,3,12,15,0,16670.16
2012,3,12,16,0,33911.59
2012,3,12,17,0,46263
2012,3,12,18,0,17033.47
2012,3,12,19,0,60824.6
2012,3,12,20,0,64541.4
2012,3,12,21,0,73133.8
2012,3,12,22,0,98494.7
2012,3,12,23,0,110709.8
2012,3,13,0,0,123063.4
2012,3,13,1,0,111299.2
2012,3,13,2,0,96112.3
2012,3,13,3,0,72969.4
2012,3,13,4,0,77240.5
2012,3,13,5,0,86196.6
2012,3,13,6,0,90218.4
2012,3,13,7,0,63202
2012,3,13,8,0,28564
2012,3,13,9,0,51729
2012,3,13,10,0,46277.1
2012,3,13,11,0,41739.3
2012,3,13,12,0,55076.1
2012,3,13,13,0,58135.2
2012,3,13,14,0,76002.7
2012,3,13,15,0,90046
2012,3,13,16,0,96754.7
2012,3,13,17,0,27266.72
2012,3,13,18,0,26745.9
2012,3,13,19,0,22660.26
2012,3,13,20,0,42911.4
2012,3,13,21,0,34832.7
2012,3,13,22,0,84741.9
2012,3,13,23,0,90810.3
2012,3,14,0,0,45982.4
2012,3,14,1,0,48703.1
2012,3,14,2,0,53034.3
2012,3,14,3,0,53828.6
2012,3,14,4,0,54816.3
2012,3,14,5,0,52213.2
2012,3,14,6,0,56908.2
2012,3,14,7,0,34730.1
2012,3,14,8,0,23072.76
2012,3,14,9,0,10125.34
2012,3,14,10,0,8047.53
2012,3,14,11,0,20593.39
2012,3,14,12,0,31703.5
2012,3,14,13,0,42708.4
2012,3,14,14,0,58485.3
2012,3,14,15,0,78356.6
2012,3,14,16,0,85732.9
2012,3,14,17,0,53487.34
2012,3,14,18,0,16725.09
2012,3,14,19,0,14641.34
2012,3,14,20,0,19413.67
2012,3,14,21,0,40800.1
2012,3,14,22,0,26331.2
2012,3,14,23,0,28302.7
2012,3,15,0,0,38038.5
2012,3,15,1,0,42870
2012,3,15,2,0,42925.1
2012,3,15,3,0,32542.1
2012,3,15,4,0,30993.26
2012,3,15,5,0,30736.23
2012,3,15,6,0,20678.42
2012,3,15,7,0,23675.5
2012,3,15,8,0,5951.4
2012,3,15,9,0,97.234
2012,3,15,10,0,0
2012,3,15,11,0,1596.72
2012,3,15,12,0,4201.8
2012,3,15,13,0,24976.42
2012,3,15,14,0,47723.5
2012,3,15,15,0,65366.5
2012,3,15,16,0,92514.8
2012,3,15,17,0,99058.2
2012,3,15,18,0,31200.58
2012,3,15,19,0,26935.4
2012,3,15,20,0,40412.4
2012,3,15,21,0,47030.3
2012,3,15,22,0,57406.6
2012,3,15,23,0,60724.5
