325158,city??,CA,country??,2012,32.7200508118,-116.26385498,Not Available,1,8760
WIND Toolkit data from NREL downloaded on 2022-10-10,,,,,,,,,
Temperature,Pressure,Speed,Direction,,,,,,
C,atm,m/s,Degrees,,,,,,
19.4,0.87,2.920,258.1,,,,,,
19.6,0.87,2.120,252.9,,,,,,
19.5,0.87,1.770,245.0,,,,,,
19.3,0.87,1.580,233.8,,,,,,
19.4,0.87,0.530,231.5,,,,,,
19.5,0.87,0.490,65.8,,,,,,
19.5,0.87,0.380,129.8,,,,,,
19.6,0.87,1.080,154.1,,,,,,
19.9,0.87,1.410,111.4,,,,,,
20.0,0.87,1.960,88.1,,,,,,
20.2,0.87,2.140,65.7,,,,,,
20.1,0.87,3.850,56.3,,,,,,
20.2,0.87,3.800,53.5,,,,,,
20.1,0.87,3.260,51.0,,,,,,
19.9,0.87,2.180,40.6,,,,,,
20.3,0.87,1.420,34.5,,,,,,
20.4,0.87,0.570,211.8,,,,,,
20.4,0.87,0.690,336.7,,,,,,
20.3,0.87,0.140,45.3,,,,,,
20.3,0.87,0.790,269.7,,,,,,
20.2,0.87,0.700,285.2,,,,,,
19.9,0.87,1.340,243.6,,,,,,
19.9,0.87,1.770,247.4,,,,,,
19.8,0.87,2.390,246.7,,,,,,
19.7,0.87,2.720,246.5,,,,,,
19.7,0.87,2.770,247.7,,,,,,
19.7,0.87,2.620,248.5,,,,,,
19.8,0.87,2.170,251.5,,,,,,
19.7,0.87,1.960,235.5,,,,,,
19.7,0.87,1.950,232.3,,,,,,
19.9,0.87,0.510,228.7,,,,,,
19.7,0.87,0.600,90.0,,,,,,
19.9,0.87,1.360,54.3,,,,,,
20.0,0.87,2.070,81.4,,,,,,
20.3,0.87,2.370,65.8,,,,,,
20.3,0.87,3.300,61.7,,,,,,
20.4,0.86,3.500,57.8,,,,,,
20.3,0.86,3.310,58.9,,,,,,
19.9,0.86,2.160,66.5,,,,,,
20.2,0.86,0.960,205.9,,,,,,
19.8,0.86,1.260,287.6,,,,,,
20.3,0.86,1.060,241.6,,,,,,
19.9,0.86,2.140,260.6,,,,,,
19.7,0.86,3.280,253.0,,,,,,
19.4,0.86,2.940,239.2,,,,,,
19.3,0.86,2.800,234.5,,,,,,
19.3,0.86,3.250,233.3,,,,,,
19.1,0.86,3.700,239.6,,,,,,
18.8,0.86,3.750,243.8,,,,,,
18.7,0.86,3.620,244.7,,,,,,
18.7,0.86,3.250,243.0,,,,,,
18.7,0.86,3.010,239.1,,,,,,
18.7,0.86,2.800,228.6,,,,,,
18.7,0.86,2.800,223.3,,,,,,
18.9,0.86,2.630,224.8,,,,,,
19.0,0.86,2.140,213.2,,,,,,
19.2,0.86,1.560,164.5,,,,,,
19.7,0.86,1.910,140.7,,,,,,
20.1,0.86,1.730,113.7,,,,,,
20.0,0.86,1.960,74.0,,,,,,
19.8,0.86,2.370,82.9,,,,,,
20.0,0.86,1.070,213.3,,,,,,
18.8,0.86,5.260,251.6,,,,,,
17.9,0.86,6.230,267.6,,,,,,
18.1,0.86,4.910,260.3,,,,,,
18.4,0.86,5.270,244.7,,,,,,
18.1,0.86,5.270,244.5,,,,,,
17.9,0.86,5.360,240.7,,,,,,
17.4,0.86,5.780,241.4,,,,,,
16.9,0.86,6.200,241.1,,,,,,
16.3,0.86,7.040,239.9,,,,,,
15.7,0.86,7.610,243.4,,,,,,
15.4,0.86,8.060,244.6,,,,,,
15.1,0.86,8.600,246.7,,,,,,
14.9,0.86,8.610,248.3,,,,,,
14.6,0.86,8.170,247.5,,,,,,
14.8,0.86,7.910,247.5,,,,,,
14.8,0.86,7.530,247.5,,,,,,
14.8,0.86,6.780,249.6,,,,,,
15.1,0.86,5.910,250.3,,,,,,
15.8,0.86,5.890,243.8,,,,,,
16.5,0.86,5.700,246.4,,,,,,
17.0,0.86,5.970,245.3,,,,,,
17.3,0.86,6.400,244.9,,,,,,
17.3,0.86,6.620,246.8,,,,,,
16.9,0.86,7.380,248.8,,,,,,
15.8,0.86,7.380,251.8,,,,,,
14.8,0.86,7.780,261.3,,,,,,
14.5,0.86,6.870,264.3,,,,,,
14.8,0.86,7.160,259.2,,,,,,
14.6,0.86,7.510,259.0,,,,,,
14.3,0.86,7.890,262.2,,,,,,
14.1,0.86,7.970,258.5,,,,,,
13.8,0.86,8.340,258.6,,,,,,
13.3,0.86,8.220,255.8,,,,,,
12.8,0.86,7.600,255.0,,,,,,
12.7,0.86,7.720,258.8,,,,,,
13.1,0.86,7.160,261.3,,,,,,
13.0,0.86,6.330,268.7,,,,,,
13.7,0.86,5.160,276.6,,,,,,
15.0,0.86,2.320,311.1,,,,,,
15.2,0.86,1.620,37.8,,,,,,
15.0,0.86,2.400,51.4,,,,,,
14.9,0.86,2.350,48.8,,,,,,
14.8,0.86,2.880,47.0,,,,,,
15.1,0.86,3.040,51.8,,,,,,
15.3,0.86,4.160,48.1,,,,,,
15.5,0.86,4.250,42.8,,,,,,
15.7,0.86,4.570,41.8,,,,,,
15.7,0.86,4.530,37.7,,,,,,
15.5,0.86,4.130,32.0,,,,,,
15.7,0.86,4.860,22.0,,,,,,
15.7,0.86,4.950,20.4,,,,,,
15.9,0.86,5.030,26.1,,,,,,
16.0,0.86,4.920,36.0,,,,,,
15.9,0.86,4.620,45.0,,,,,,
16.0,0.86,4.230,54.1,,,,,,
15.9,0.86,3.970,62.7,,,,,,
15.9,0.86,3.630,69.9,,,,,,
15.9,0.86,3.590,69.8,,,,,,
15.8,0.86,3.740,74.7,,,,,,
15.8,0.86,3.720,77.8,,,,,,
15.7,0.86,3.700,78.6,,,,,,
15.6,0.86,3.980,72.6,,,,,,
15.5,0.86,4.520,65.7,,,,,,
15.4,0.86,4.870,61.2,,,,,,
15.4,0.86,5.170,57.1,,,,,,
15.4,0.86,5.060,50.0,,,,,,
15.7,0.86,5.360,51.3,,,,,,
16.1,0.86,5.390,50.6,,,,,,
16.3,0.87,5.570,51.0,,,,,,
16.4,0.86,5.770,51.4,,,,,,
16.5,0.86,5.870,49.9,,,,,,
16.6,0.86,5.660,50.7,,,,,,
16.5,0.86,4.750,47.1,,,,,,
16.7,0.86,4.840,46.6,,,,,,
16.9,0.86,5.960,47.3,,,,,,
17.1,0.86,6.230,47.9,,,,,,
17.1,0.87,6.570,48.2,,,,,,
17.1,0.87,6.760,47.7,,,,,,
17.0,0.87,7.280,46.6,,,,,,
16.9,0.87,7.550,48.3,,,,,,
17.0,0.87,7.870,41.7,,,,,,
16.8,0.87,7.700,38.5,,,,,,
16.6,0.87,8.060,37.8,,,,,,
16.5,0.87,8.310,35.8,,,,,,
16.5,0.87,8.280,36.9,,,,,,
16.5,0.87,7.820,37.8,,,,,,
16.5,0.87,7.690,37.6,,,,,,
16.6,0.87,7.590,37.4,,,,,,
16.6,0.87,7.780,35.7,,,,,,
16.8,0.87,7.900,34.9,,,,,,
17.2,0.87,8.350,41.4,,,,,,
17.5,0.87,8.570,43.2,,,,,,
17.9,0.87,9.130,43.3,,,,,,
18.1,0.87,9.640,44.8,,,,,,
18.4,0.87,10.400,42.2,,,,,,
18.6,0.87,10.970,41.0,,,,,,
18.5,0.87,9.630,43.3,,,,,,
18.6,0.87,9.390,44.9,,,,,,
18.8,0.87,10.120,41.3,,,,,,
19.0,0.87,10.430,40.7,,,,,,
18.9,0.87,10.320,41.3,,,,,,
19.0,0.87,10.040,35.3,,,,,,
18.8,0.87,10.710,37.3,,,,,,
18.8,0.87,10.430,34.7,,,,,,
18.9,0.87,10.550,34.8,,,,,,
18.8,0.87,9.710,34.8,,,,,,
18.7,0.87,9.010,32.1,,,,,,
18.7,0.87,8.700,31.7,,,,,,
18.5,0.87,8.540,33.2,,,,,,
18.6,0.87,9.100,32.8,,,,,,
18.5,0.87,9.390,32.9,,,,,,
18.5,0.87,9.700,33.4,,,,,,
18.3,0.87,9.300,36.6,,,,,,
18.2,0.87,8.580,36.8,,,,,,
18.5,0.87,8.890,37.8,,,,,,
18.8,0.87,8.960,37.4,,,,,,
19.2,0.87,8.880,34.4,,,,,,
19.5,0.87,8.250,35.8,,,,,,
19.6,0.87,7.220,37.7,,,,,,
19.7,0.87,7.830,38.8,,,,,,
19.7,0.87,8.520,41.0,,,,,,
20.0,0.87,8.690,44.4,,,,,,
20.0,0.87,8.320,39.4,,,,,,
20.1,0.87,7.570,43.8,,,,,,
20.2,0.87,7.460,51.1,,,,,,
20.0,0.87,6.660,50.4,,,,,,
20.0,0.87,5.530,43.4,,,,,,
20.2,0.87,5.530,47.0,,,,,,
20.2,0.87,4.830,48.5,,,,,,
20.3,0.87,3.630,43.5,,,,,,
20.3,0.87,3.000,42.0,,,,,,
20.3,0.87,3.470,35.1,,,,,,
20.2,0.87,4.020,35.6,,,,,,
20.2,0.87,4.350,33.8,,,,,,
20.0,0.87,4.820,37.1,,,,,,
19.9,0.87,4.690,39.7,,,,,,
19.9,0.87,4.130,40.1,,,,,,
20.0,0.87,3.180,43.1,,,,,,
20.3,0.87,3.600,41.0,,,,,,
20.6,0.87,3.840,44.2,,,,,,
20.9,0.87,3.810,47.1,,,,,,
21.0,0.87,3.960,49.5,,,,,,
21.1,0.87,3.770,50.9,,,,,,
21.0,0.87,3.720,49.4,,,,,,
20.8,0.87,3.300,45.5,,,,,,
21.0,0.87,3.100,42.2,,,,,,
20.8,0.87,0.430,268.9,,,,,,
20.8,0.87,1.110,237.2,,,,,,
20.6,0.87,2.290,244.2,,,,,,
20.5,0.87,2.390,249.6,,,,,,
20.5,0.87,2.560,254.3,,,,,,
20.5,0.87,3.000,269.1,,,,,,
20.4,0.87,3.400,273.2,,,,,,
20.2,0.87,4.200,277.1,,,,,,
20.0,0.87,5.240,283.7,,,,,,
19.8,0.87,5.950,283.1,,,,,,
19.2,0.86,6.560,277.8,,,,,,
19.6,0.86,6.360,287.5,,,,,,
19.4,0.86,6.470,279.4,,,,,,
18.9,0.86,7.200,275.2,,,,,,
18.8,0.87,6.880,279.1,,,,,,
18.8,0.87,5.350,274.2,,,,,,
19.3,0.86,5.840,263.4,,,,,,
19.5,0.86,6.230,258.5,,,,,,
19.7,0.86,7.020,255.7,,,,,,
19.8,0.86,8.080,251.5,,,,,,
19.7,0.86,8.710,251.1,,,,,,
19.3,0.86,8.930,252.2,,,,,,
18.3,0.86,8.830,257.8,,,,,,
17.3,0.86,8.860,263.0,,,,,,
17.6,0.86,9.560,262.8,,,,,,
17.4,0.86,10.280,261.8,,,,,,
16.6,0.86,10.190,256.2,,,,,,
16.2,0.86,10.250,257.4,,,,,,
15.4,0.86,11.000,252.0,,,,,,
14.8,0.86,12.810,251.3,,,,,,
14.2,0.86,14.880,251.9,,,,,,
13.7,0.86,16.030,249.0,,,,,,
13.2,0.86,16.300,246.1,,,,,,
12.6,0.86,16.710,245.1,,,,,,
12.1,0.86,18.530,247.2,,,,,,
11.7,0.86,19.340,251.5,,,,,,
12.6,0.86,18.250,258.6,,,,,,
12.8,0.86,19.950,256.3,,,,,,
12.3,0.86,19.020,255.0,,,,,,
12.4,0.86,11.680,258.3,,,,,,
13.2,0.86,12.900,256.1,,,,,,
13.3,0.86,13.380,248.6,,,,,,
12.8,0.86,13.490,240.4,,,,,,
12.8,0.86,13.750,241.9,,,,,,
12.8,0.86,14.800,240.8,,,,,,
12.3,0.86,14.700,240.8,,,,,,
11.2,0.86,14.790,244.7,,,,,,
10.0,0.86,14.950,243.7,,,,,,
9.6,0.86,15.390,242.3,,,,,,
9.3,0.86,15.920,242.3,,,,,,
9.3,0.86,14.700,244.6,,,,,,
9.1,0.86,14.150,239.9,,,,,,
8.9,0.86,13.420,234.8,,,,,,
7.9,0.86,16.970,238.0,,,,,,
7.7,0.86,17.440,233.0,,,,,,
7.3,0.86,16.600,230.9,,,,,,
7.1,0.86,17.970,244.0,,,,,,
6.7,0.86,19.140,241.7,,,,,,
5.9,0.86,22.320,251.0,,,,,,
5.7,0.86,21.110,254.3,,,,,,
5.4,0.86,25.270,250.3,,,,,,
5.8,0.85,25.460,257.5,,,,,,
4.9,0.85,27.420,258.0,,,,,,
4.9,0.85,26.020,256.7,,,,,,
5.1,0.85,27.640,256.5,,,,,,
5.4,0.85,26.790,255.4,,,,,,
5.5,0.86,25.990,249.2,,,,,,
5.1,0.85,25.140,256.6,,,,,,
5.9,0.85,24.250,253.9,,,,,,
5.3,0.85,25.770,258.5,,,,,,
4.5,0.85,23.900,260.1,,,,,,
4.1,0.85,23.950,261.2,,,,,,
3.7,0.85,22.660,262.1,,,,,,
3.2,0.86,24.430,256.3,,,,,,
2.8,0.86,21.020,256.7,,,,,,
2.9,0.86,19.100,260.5,,,,,,
3.0,0.86,17.730,260.4,,,,,,
3.0,0.86,16.500,267.6,,,,,,
3.0,0.86,16.660,267.8,,,,,,
2.8,0.86,12.080,263.6,,,,,,
2.8,0.86,14.520,265.0,,,,,,
2.5,0.86,12.970,262.8,,,,,,
2.6,0.86,10.910,262.9,,,,,,
2.5,0.86,11.590,255.7,,,,,,
2.8,0.86,9.520,254.4,,,,,,
2.9,0.86,10.910,264.9,,,,,,
2.9,0.86,11.860,267.6,,,,,,
3.1,0.86,15.840,275.2,,,,,,
3.5,0.86,15.860,269.3,,,,,,
3.4,0.86,12.560,263.8,,,,,,
4.2,0.86,15.090,269.7,,,,,,
4.3,0.86,14.430,264.6,,,,,,
4.2,0.86,13.150,268.0,,,,,,
3.8,0.86,12.720,267.4,,,,,,
3.6,0.86,13.290,267.7,,,,,,
3.0,0.86,15.070,269.8,,,,,,
2.8,0.86,15.650,271.5,,,,,,
2.5,0.86,14.520,281.5,,,,,,
2.7,0.86,12.690,289.6,,,,,,
2.6,0.86,11.780,288.8,,,,,,
2.7,0.86,11.940,291.1,,,,,,
3.3,0.86,9.960,300.1,,,,,,
3.8,0.86,6.510,312.6,,,,,,
4.3,0.86,2.240,18.9,,,,,,
4.1,0.86,3.130,25.5,,,,,,
3.8,0.86,5.900,8.8,,,,,,
3.7,0.87,3.610,44.8,,,,,,
3.6,0.87,4.300,43.9,,,,,,
3.4,0.87,6.080,47.1,,,,,,
3.3,0.87,6.810,46.9,,,,,,
3.0,0.87,7.360,47.5,,,,,,
2.6,0.87,8.010,42.2,,,,,,
2.9,0.87,8.530,37.7,,,,,,
3.3,0.87,9.440,41.4,,,,,,
4.0,0.87,9.930,45.5,,,,,,
4.5,0.87,9.930,49.8,,,,,,
4.9,0.87,10.290,52.6,,,,,,
4.9,0.87,10.320,52.0,,,,,,
5.0,0.87,10.130,51.3,,,,,,
4.8,0.87,10.490,48.3,,,,,,
4.8,0.87,10.330,50.0,,,,,,
4.9,0.87,10.160,51.9,,,,,,
4.8,0.87,9.920,46.3,,,,,,
4.6,0.87,10.610,47.1,,,,,,
4.5,0.87,10.610,48.8,,,,,,
4.3,0.87,9.390,49.7,,,,,,
4.4,0.87,8.810,50.8,,,,,,
4.5,0.87,9.320,44.5,,,,,,
4.3,0.87,10.150,40.7,,,,,,
4.4,0.87,10.240,36.7,,,,,,
4.4,0.87,10.190,34.6,,,,,,
4.4,0.87,11.360,28.3,,,,,,
4.1,0.87,11.470,39.2,,,,,,
4.6,0.87,10.360,40.1,,,,,,
5.0,0.87,10.060,37.2,,,,,,
5.4,0.87,9.930,37.3,,,,,,
5.9,0.87,10.120,35.3,,,,,,
6.8,0.87,10.190,32.3,,,,,,
7.4,0.87,9.470,36.4,,,,,,
8.1,0.87,9.190,36.0,,,,,,
8.4,0.87,9.400,35.6,,,,,,
8.6,0.87,9.340,32.7,,,,,,
8.8,0.87,9.870,29.7,,,,,,
9.2,0.87,10.500,31.9,,,,,,
9.3,0.87,10.040,36.6,,,,,,
9.5,0.87,9.310,39.6,,,,,,
9.8,0.87,8.130,39.8,,,,,,
10.3,0.87,8.070,37.5,,,,,,
10.8,0.87,8.270,35.7,,,,,,
11.0,0.87,8.740,36.7,,,,,,
11.4,0.87,9.520,36.3,,,,,,
11.4,0.87,9.590,36.5,,,,,,
11.3,0.87,10.160,35.2,,,,,,
11.1,0.87,10.410,34.0,,,,,,
10.8,0.87,10.630,34.1,,,,,,
10.9,0.87,10.580,36.6,,,,,,
11.0,0.87,11.170,35.6,,,,,,
10.9,0.87,10.990,37.2,,,,,,
10.9,0.87,10.770,36.3,,,,,,
11.0,0.87,10.370,36.6,,,,,,
11.4,0.87,9.800,35.4,,,,,,
11.7,0.87,9.650,35.5,,,,,,
12.3,0.87,9.590,34.5,,,,,,
12.6,0.87,9.680,34.5,,,,,,
12.8,0.87,9.120,35.4,,,,,,
13.0,0.87,8.500,32.5,,,,,,
13.3,0.87,8.800,29.1,,,,,,
13.6,0.87,8.840,30.2,,,,,,
13.7,0.87,8.170,32.3,,,,,,
13.7,0.87,8.150,33.7,,,,,,
13.7,0.87,7.870,36.1,,,,,,
13.6,0.87,7.790,40.3,,,,,,
13.7,0.87,7.520,43.9,,,,,,
13.6,0.87,6.920,47.6,,,,,,
13.6,0.87,6.230,49.2,,,,,,
13.5,0.87,5.950,52.0,,,,,,
13.3,0.87,5.630,51.2,,,,,,
13.2,0.87,5.490,52.1,,,,,,
13.2,0.87,5.050,51.9,,,,,,
13.4,0.87,5.200,52.4,,,,,,
13.2,0.87,5.250,51.7,,,,,,
13.3,0.87,5.380,48.8,,,,,,
13.2,0.87,5.540,44.3,,,,,,
13.2,0.87,5.420,39.5,,,,,,
13.6,0.87,5.090,37.8,,,,,,
14.0,0.87,4.810,41.1,,,,,,
14.4,0.87,5.080,43.4,,,,,,
14.6,0.87,5.050,45.9,,,,,,
14.7,0.86,4.920,44.6,,,,,,
14.8,0.86,4.960,44.2,,,,,,
15.0,0.86,5.000,44.6,,,,,,
15.1,0.86,4.750,42.2,,,,,,
15.3,0.86,4.510,43.7,,,,,,
15.2,0.86,4.250,46.8,,,,,,
15.2,0.86,3.820,53.4,,,,,,
15.2,0.86,3.460,59.3,,,,,,
15.1,0.86,2.940,63.3,,,,,,
15.3,0.86,2.670,69.7,,,,,,
15.2,0.86,2.460,78.7,,,,,,
15.1,0.86,2.380,91.6,,,,,,
15.1,0.86,2.240,92.3,,,,,,
15.0,0.86,1.910,101.3,,,,,,
15.0,0.86,1.480,107.3,,,,,,
15.0,0.86,1.510,113.5,,,,,,
14.9,0.86,1.710,102.9,,,,,,
14.7,0.86,2.110,102.7,,,,,,
14.5,0.87,2.090,106.7,,,,,,
14.3,0.87,2.490,93.1,,,,,,
14.3,0.87,1.350,132.9,,,,,,
14.9,0.87,1.930,193.7,,,,,,
15.1,0.87,4.990,224.4,,,,,,
14.6,0.87,5.760,232.6,,,,,,
14.3,0.87,6.270,235.4,,,,,,
13.4,0.87,8.030,227.6,,,,,,
13.4,0.86,7.570,261.4,,,,,,
13.5,0.86,6.390,249.7,,,,,,
13.5,0.86,5.220,240.0,,,,,,
13.3,0.86,4.980,236.2,,,,,,
13.4,0.86,4.010,236.9,,,,,,
13.5,0.86,4.100,227.6,,,,,,
13.3,0.86,5.470,235.6,,,,,,
12.8,0.86,6.960,239.1,,,,,,
12.2,0.86,8.460,250.1,,,,,,
11.7,0.86,9.810,250.4,,,,,,
11.7,0.86,10.930,246.7,,,,,,
11.4,0.86,10.400,247.5,,,,,,
10.9,0.86,9.070,248.8,,,,,,
10.7,0.86,9.070,241.6,,,,,,
10.7,0.86,8.660,234.5,,,,,,
10.4,0.86,8.650,228.6,,,,,,
10.7,0.87,8.420,229.0,,,,,,
11.0,0.87,6.980,236.8,,,,,,
11.4,0.87,7.530,235.9,,,,,,
11.6,0.87,8.160,238.2,,,,,,
12.2,0.87,7.550,241.6,,,,,,
12.5,0.86,8.370,243.7,,,,,,
12.8,0.86,7.130,245.2,,,,,,
12.9,0.86,6.480,240.1,,,,,,
12.7,0.86,6.320,247.0,,,,,,
12.2,0.86,6.650,249.3,,,,,,
12.1,0.86,5.890,240.3,,,,,,
12.1,0.86,5.960,233.6,,,,,,
11.6,0.86,6.540,229.8,,,,,,
11.3,0.86,7.070,227.6,,,,,,
10.9,0.86,8.230,229.6,,,,,,
10.5,0.86,9.270,224.2,,,,,,
10.5,0.86,10.370,224.2,,,,,,
10.4,0.86,10.520,218.6,,,,,,
10.1,0.86,10.610,218.8,,,,,,
10.1,0.86,10.860,224.7,,,,,,
9.5,0.86,10.380,226.2,,,,,,
9.3,0.86,9.950,221.6,,,,,,
9.0,0.86,9.280,234.2,,,,,,
9.2,0.86,9.750,221.3,,,,,,
8.7,0.86,8.510,224.9,,,,,,
9.1,0.86,8.030,228.3,,,,,,
9.5,0.86,8.230,233.5,,,,,,
10.1,0.87,7.900,234.5,,,,,,
11.1,0.87,8.280,239.1,,,,,,
11.5,0.86,8.780,240.7,,,,,,
11.5,0.86,9.010,242.6,,,,,,
11.5,0.86,9.770,246.7,,,,,,
11.2,0.86,10.190,245.3,,,,,,
10.4,0.86,11.740,247.7,,,,,,
9.9,0.86,12.610,251.9,,,,,,
9.6,0.86,11.060,255.2,,,,,,
8.9,0.86,9.220,256.8,,,,,,
8.7,0.86,9.290,250.5,,,,,,
8.7,0.86,10.970,248.2,,,,,,
8.6,0.86,10.960,248.0,,,,,,
8.3,0.86,10.110,247.6,,,,,,
7.9,0.86,9.830,249.8,,,,,,
8.0,0.86,9.760,250.2,,,,,,
8.2,0.86,9.540,253.4,,,,,,
8.4,0.86,9.130,259.2,,,,,,
8.2,0.86,9.120,261.1,,,,,,
7.8,0.86,8.340,257.9,,,,,,
8.0,0.86,8.730,258.8,,,,,,
7.6,0.86,7.920,255.6,,,,,,
7.9,0.87,7.900,258.1,,,,,,
8.7,0.87,7.380,259.4,,,,,,
10.0,0.87,7.090,255.0,,,,,,
11.1,0.87,6.700,252.3,,,,,,
11.8,0.87,6.840,250.1,,,,,,
12.0,0.87,6.780,255.7,,,,,,
12.0,0.87,6.970,257.9,,,,,,
12.0,0.87,5.960,275.5,,,,,,
11.1,0.87,4.590,283.2,,,,,,
11.2,0.87,0.780,38.4,,,,,,
11.1,0.87,1.430,213.9,,,,,,
10.9,0.87,2.810,235.2,,,,,,
10.5,0.87,5.120,266.2,,,,,,
9.9,0.87,6.750,268.9,,,,,,
10.0,0.87,5.410,292.0,,,,,,
11.3,0.87,4.250,280.0,,,,,,
11.7,0.87,3.970,305.6,,,,,,
11.6,0.87,2.500,316.3,,,,,,
11.5,0.87,2.770,312.1,,,,,,
11.4,0.87,2.350,347.4,,,,,,
11.3,0.87,1.720,8.8,,,,,,
11.5,0.87,0.660,0.0,,,,,,
11.5,0.87,1.500,19.3,,,,,,
11.3,0.87,1.680,31.3,,,,,,
11.1,0.87,2.770,47.2,,,,,,
11.3,0.87,2.570,58.6,,,,,,
11.9,0.87,3.020,57.5,,,,,,
11.9,0.87,4.180,50.4,,,,,,
11.8,0.87,4.890,51.1,,,,,,
12.0,0.87,4.510,48.1,,,,,,
11.9,0.87,4.470,50.5,,,,,,
11.9,0.87,3.950,50.5,,,,,,
12.8,0.87,4.330,46.7,,,,,,
12.9,0.87,4.910,40.4,,,,,,
12.6,0.87,5.310,40.9,,,,,,
12.5,0.87,5.130,41.6,,,,,,
12.3,0.87,5.180,34.7,,,,,,
12.4,0.87,4.730,36.1,,,,,,
12.8,0.87,4.060,41.9,,,,,,
13.2,0.87,4.170,51.6,,,,,,
13.1,0.87,4.220,52.5,,,,,,
12.9,0.87,4.370,51.2,,,,,,
12.6,0.87,4.390,52.2,,,,,,
12.5,0.87,4.130,50.4,,,,,,
12.5,0.87,4.350,49.0,,,,,,
12.5,0.87,4.640,49.0,,,,,,
12.3,0.87,4.770,48.3,,,,,,
12.3,0.87,4.700,49.5,,,,,,
12.4,0.87,4.400,48.7,,,,,,
12.5,0.87,3.750,41.7,,,,,,
12.9,0.87,3.470,45.0,,,,,,
13.4,0.87,3.720,44.7,,,,,,
13.7,0.87,4.000,41.1,,,,,,
13.6,0.87,4.120,42.1,,,,,,
13.5,0.86,3.750,42.9,,,,,,
13.9,0.86,3.550,47.5,,,,,,
14.2,0.86,3.800,44.0,,,,,,
14.6,0.86,3.470,36.3,,,,,,
14.8,0.86,3.050,44.8,,,,,,
14.5,0.86,2.890,47.4,,,,,,
14.5,0.86,2.020,43.1,,,,,,
14.5,0.86,0.530,33.0,,,,,,
14.7,0.86,0.970,290.5,,,,,,
14.7,0.86,1.560,254.3,,,,,,
14.8,0.86,2.430,268.2,,,,,,
15.2,0.86,3.310,266.3,,,,,,
15.0,0.86,5.020,273.7,,,,,,
14.8,0.86,4.730,286.6,,,,,,
14.9,0.86,4.450,302.7,,,,,,
14.8,0.86,2.940,308.4,,,,,,
14.9,0.86,0.760,3.2,,,,,,
15.0,0.86,1.010,358.3,,,,,,
15.1,0.86,0.540,26.4,,,,,,
15.1,0.86,1.380,19.5,,,,,,
15.4,0.86,1.610,45.9,,,,,,
15.8,0.86,1.030,68.6,,,,,,
15.8,0.86,1.290,83.2,,,,,,
15.9,0.86,0.390,209.2,,,,,,
15.7,0.86,3.300,243.6,,,,,,
14.5,0.86,4.670,255.1,,,,,,
15.2,0.86,3.200,274.2,,,,,,
15.6,0.86,1.020,300.6,,,,,,
15.6,0.86,0.210,98.9,,,,,,
15.6,0.86,1.700,262.6,,,,,,
15.5,0.86,1.510,266.0,,,,,,
15.6,0.86,2.240,286.7,,,,,,
15.8,0.86,1.700,303.6,,,,,,
15.7,0.86,1.840,292.6,,,,,,
15.4,0.86,1.400,4.6,,,,,,
15.2,0.86,1.700,353.9,,,,,,
14.5,0.86,3.100,23.3,,,,,,
14.2,0.86,3.240,32.1,,,,,,
13.8,0.86,4.390,38.2,,,,,,
13.6,0.86,5.100,34.7,,,,,,
13.6,0.86,5.510,46.7,,,,,,
13.0,0.87,5.770,46.9,,,,,,
13.0,0.87,5.740,46.1,,,,,,
13.3,0.87,6.360,47.9,,,,,,
13.4,0.87,6.520,48.0,,,,,,
14.1,0.87,5.730,48.2,,,,,,
14.0,0.87,7.160,43.4,,,,,,
14.1,0.87,6.700,43.4,,,,,,
14.0,0.87,6.700,39.4,,,,,,
13.9,0.87,6.710,35.8,,,,,,
14.1,0.87,7.950,34.6,,,,,,
14.2,0.87,7.970,37.6,,,,,,
14.4,0.87,8.780,38.4,,,,,,
14.5,0.87,9.390,42.2,,,,,,
14.5,0.87,9.320,44.9,,,,,,
14.5,0.87,8.660,41.8,,,,,,
14.5,0.87,8.160,45.1,,,,,,
14.8,0.87,8.640,47.8,,,,,,
14.9,0.87,8.650,39.4,,,,,,
14.9,0.87,8.550,38.2,,,,,,
14.9,0.87,8.800,38.9,,,,,,
14.8,0.87,8.330,37.0,,,,,,
14.8,0.87,8.820,35.9,,,,,,
14.7,0.87,9.100,34.6,,,,,,
14.7,0.87,9.030,33.6,,,,,,
14.6,0.87,8.660,36.8,,,,,,
14.7,0.87,8.180,37.7,,,,,,
14.9,0.87,7.840,36.8,,,,,,
15.2,0.87,7.580,35.8,,,,,,
15.7,0.87,7.530,35.1,,,,,,
15.9,0.87,7.830,35.9,,,,,,
16.0,0.87,7.480,32.1,,,,,,
16.1,0.87,7.150,29.2,,,,,,
16.0,0.87,7.720,29.7,,,,,,
16.3,0.87,8.370,27.8,,,,,,
16.4,0.87,7.280,35.4,,,,,,
16.5,0.87,6.990,34.3,,,,,,
16.5,0.87,7.580,30.7,,,,,,
16.4,0.87,7.490,32.7,,,,,,
16.6,0.87,7.480,35.6,,,,,,
16.8,0.87,6.910,38.2,,,,,,
17.1,0.87,6.170,47.0,,,,,,
17.3,0.87,5.390,43.3,,,,,,
17.5,0.87,5.520,39.5,,,,,,
17.7,0.87,5.600,38.9,,,,,,
17.6,0.87,5.840,39.1,,,,,,
17.4,0.87,6.040,37.5,,,,,,
17.5,0.87,6.280,35.3,,,,,,
17.7,0.87,6.740,36.7,,,,,,
17.6,0.87,7.130,34.9,,,,,,
